subID,expID,object,learned,pretrained,i1_curr_targetObj,i1_curr_targetProp,i1_curr_distObj_1,i1_curr_distProp_1,i1_curr_distObj_2,i1_curr_distProp_2,i1_curr_distObj_3,i1_curr_distProp_3,i1_prev_target,i1_prev_dist_1,i1_prev_dist_2,i1_prev_dist_3,i2_curr_targetObj,i2_curr_targetProp,i2_curr_distObj_1,i2_curr_distProp_1,i2_curr_distObj_2,i2_curr_distProp_2,i2_curr_distObj_3,i2_curr_distProp_3,i2_prev_target,i2_prev_dist_1,i2_prev_dist_2,i2_prev_dist_3,i3_curr_targetObj,i3_curr_targetProp,i3_curr_distObj_1,i3_curr_distProp_1,i3_curr_distObj_2,i3_curr_distProp_2,i3_curr_distObj_3,i3_curr_distProp_3,i3_prev_target,i3_prev_dist_1,i3_prev_dist_2,i3_prev_dist_3,i4_curr_targetObj,i4_curr_targetProp,i4_curr_distObj_1,i4_curr_distProp_1,i4_curr_distObj_2,i4_curr_distProp_2,i4_curr_distObj_3,i4_curr_distProp_3,i4_prev_target,i4_prev_dist_1,i4_prev_dist_2,i4_prev_dist_3,i5_curr_targetObj,i5_curr_targetProp,i5_curr_distObj_1,i5_curr_distProp_1,i5_curr_distObj_2,i5_curr_distProp_2,i5_curr_distObj_3,i5_curr_distProp_3,i5_prev_target,i5_prev_dist_1,i5_prev_dist_2,i5_prev_dist_3,i6_curr_targetObj,i6_curr_targetProp,i6_curr_distObj_1,i6_curr_distProp_1,i6_curr_distObj_2,i6_curr_distProp_2,i6_curr_distObj_3,i6_curr_distProp_3,i6_prev_target,i6_prev_dist_1,i6_prev_dist_2,i6_prev_dist_3
18513,185,5,0,0,5,0.256,10,0.45822,2,0.17644,7,0.0,0,0,0,0,5,0.0,17,0.54267,4,0.45733,7,0.0,5,10,2,-1,5,0.069333,7,0.70889,12,0.16,14,0.0,-1,13,17,18,5,1.0,10,0.0,15,0.0,11,0.0,7,9,16,16,5,0.11022,11,0.46089,13,0.23156,2,0.15911,5,5,-1,17,5,0.0,17,0.67511,12,0.30711,3,0.0,2,-1,-1,9
18513,185,6,0,0,6,0.10222,4,0.43422,3,0.23022,14,0.21556,0,0,0,0,6,0.0,12,0.45156,18,0.23911,13,0.21911,0,0,0,-1,6,0.0,10,0.58533,4,0.33422,2,0.0,5,-1,5,-1,6,0.0,3,0.49644,15,0.48578,14,0.0,3,0,10,-1,6,0.0,12,1.0,9,0.0,15,0.0,5,-1,16,15,6,0.19733,16,0.43911,10,0.25689,8,0.0,16,11,12,8
18513,185,7,0,0,7,0.0,5,0.82578,10,0.16533,2,0.0,0,0,0,0,7,0.496,17,0.41556,4,0.0,5,0.0,5,10,2,-1,7,0.0,12,1.0,5,0.0,14,0.0,13,-1,17,18,7,0.11378,13,0.496,8,0.25689,1,0.10667,2,8,12,11,7,0.0,4,0.72533,11,0.25689,14,0.0,4,1,9,-1,7,0.596,11,0.38622,17,0.0,8,0.0,4,11,5,8
18513,185,8,1,0,8,0.83333,2,0.095556,16,0.0075556,11,0.0,0,0,0,0,8,0.47778,15,0.248,16,0.22089,18,0.0,8,3,2,17,8,0.73511,14,0.096889,18,0.060444,1,0.0,-1,14,18,1,8,0.81022,7,0.18089,1,0.0,13,0.0,8,12,11,2,8,0.68756,10,0.29467,16,0.0,6,0.0,8,11,16,12,8,0.68178,7,0.30044,11,0.0,17,0.0,8,4,11,5
18513,185,9,0,0,9,1.0,17,0.0,16,0.0,1,0.0,0,0,0,0,9,0.0,18,0.79733,17,0.17378,10,0.0031111,9,-1,17,-1,9,0.0,16,1.0,13,0.0,3,0.0,-1,18,12,-1,9,0.86089,12,0.13022,6,0.0,15,0.0,16,5,-1,15,9,0.11378,14,0.88622,2,0.0,17,0.0,9,14,11,5,9,0.0,12,0.54756,4,0.43467,2,0.0,5,-1,-1,14
18513,185,10,0,0,10,0.0,5,0.67511,7,0.272,2,0.0,0,0,0,0,10,0.44089,4,0.48489,2,0.0,6,0.0,-1,5,5,-1,10,0.0,9,1.0,18,0.0,17,0.0,9,-1,17,-1,10,0.16,11,0.52533,5,0.14667,15,0.10489,16,9,7,16,10,0.71778,6,0.27333,16,0.0,8,0.0,11,12,16,8,10,0.29867,3,0.68356,13,0.0,18,0.0,10,3,13,18
18513,185,11,1,0,11,0.0,16,1.0,8,0.0,2,0.0,0,0,0,0,11,0.0,5,0.52933,10,0.39911,15,0.0,7,9,16,16,11,0.0,13,0.88622,2,0.080444,5,0.015556,-1,17,5,5,11,0.17422,1,0.808,15,0.0,18,0.0,15,13,15,1,11,0.74622,14,0.22711,4,0.0,7,0.0,1,9,4,-1,11,0.0,17,0.26356,7,0.0,8,0.0,11,5,4,8
18513,185,12,0,0,12,0.20933,13,0.68444,6,0.097778,18,0.0,0,0,0,0,12,0.0,13,0.68533,3,0.22444,1,0.0,6,-1,13,1,12,0.0,5,1.0,7,0.0,14,0.0,17,-1,13,18,12,0.0,6,0.46,15,0.20222,9,0.15067,-1,15,16,5,12,0.0,5,0.68089,17,0.30222,3,0.0,-1,2,-1,9,12,0.19911,9,0.69111,4,0.092,2,0.0,14,5,-1,-1
18513,185,13,1,0,13,0.0,6,0.53867,12,0.42622,18,0.0,0,0,0,0,13,0.0,12,0.58622,1,0.36089,3,0.0,13,1,-1,6,13,0.12489,9,0.28311,16,0.27733,3,0.20356,18,-1,-1,12,13,0.0,2,1.0,5,0.0,11,0.0,17,5,5,-1,13,0.76311,8,0.228,1,0.0,7,0.0,2,8,11,12,13,0.0,18,0.71733,10,0.27378,3,0.0,13,18,10,3
18513,185,14,0,0,14,0.40267,4,0.32756,6,0.25289,3,0.0,0,0,0,0,14,0.656,15,0.27778,3,0.030667,6,0.0,-1,0,3,10,14,0.0,18,1.0,8,0.0,1,0.0,14,18,-1,1,14,0.50489,7,0.21289,5,0.0066667,12,0.0,18,-1,17,13,14,0.0,9,1.0,2,0.0,17,0.0,14,9,11,5,14,0.34133,7,0.47822,4,0.16889,11,0.0026667,-1,9,4,1
18513,185,15,1,0,15,0.0,3,0.75022,6,0.24089,14,0.0,0,0,0,0,15,0.0,16,1.0,18,0.0,8,0.0,2,17,8,3,15,0.664,10,0.22133,11,0.018222,5,0.0,16,9,16,7,15,0.56978,6,0.39911,9,0.0,12,0.0,15,-1,16,5,15,0.61911,1,0.21511,16,0.021333,4,0.0,15,1,-1,4,15,0.65511,1,0.17644,18,0.14267,11,0.0,15,15,1,13
18513,185,16,0,0,16,0.796,1,0.13778,9,0.0,17,0.0,0,0,0,0,16,0.0,2,0.91511,11,0.067111,8,0.0,16,-1,0,0,16,0.21244,8,0.48178,18,0.12044,15,0.096444,8,2,17,3,16,0.28356,3,0.29333,13,0.15956,9,0.13289,-1,-1,12,18,16,0.992,4,0.0,15,0.0,1,0.0,-1,4,15,1,16,0.252,6,0.416,10,0.24844,8,0.0,16,12,11,8
18513,185,17,0,0,17,0.752,9,0.18622,16,0.0,1,0.0,0,0,0,0,17,0.0,10,0.88622,9,0.051556,18,0.0,17,-1,9,-1,17,0.0,5,0.728,4,0.23689,7,0.0,-1,2,10,5,17,0.0,2,1.0,9,0.0,14,0.0,11,9,14,5,17,0.088444,5,0.69022,3,0.19467,12,0.0,-1,9,2,-1,17,0.40978,11,0.29822,7,0.18622,8,0.0,5,11,4,8
18513,185,18,0,0,18,0.23867,12,0.49156,6,0.26089,13,0.0,0,0,0,0,18,0.0,17,1.0,9,0.0,10,0.0,17,-1,9,-1,18,0.72578,16,0.13244,8,0.10667,15,0.0,17,2,8,3,18,0.0,1,0.51778,14,0.41067,8,0.0,18,1,14,-1,18,0.82,15,0.136,1,0.0,11,0.0,1,15,15,13,18,0.0,13,0.34889,3,0.34578,10,0.288,18,13,3,10
18514,185,1,0,0,1,0.0,9,0.99778,17,0.0,16,0.0,0,0,0,0,1,0.0,3,0.99911,13,0.00088889,12,0.0,14,13,6,9,1,0.47378,14,0.28356,18,0.16444,8,0.0,3,3,-1,-1,1,0.0,16,0.077778,4,0.0,15,0.0,-1,-1,6,-1,1,0.072889,11,0.89333,15,0.0,18,0.0,-1,-1,-1,18,1,0.088444,7,0.28444,13,0.28222,8,0.11689,-1,-1,-1,11
18514,185,2,0,0,2,0.0,5,0.964,10,0.0,7,0.0,0,0,0,0,2,0.53644,4,0.45467,6,0.0,10,0.0,5,14,-1,-1,2,0.23511,11,0.33689,8,0.17689,16,0.088444,2,0,0,17,2,0.25689,17,0.46133,9,0.0,14,0.0,4,-1,6,-1,2,0.14178,13,0.29822,5,0.068,11,0.0,3,-1,10,-1,2,0.18578,12,0.59333,4,0.037333,9,0.0,17,-1,-1,17
18514,185,3,0,0,3,0.35511,14,0.55822,6,0.0,4,0.0,0,0,0,0,3,0.0,13,0.60356,12,0.0,1,0.0,13,6,14,9,3,0.0,6,0.51422,14,0.31511,15,0.0,4,-1,0,13,3,0.0,16,1.0,9,0.0,13,0.0,-1,17,-1,6,3,0.0,17,1.0,12,0.0,5,0.0,-1,6,5,16,3,0.58311,10,0.31778,13,0.0,18,0.0,17,6,8,-1
18514,185,4,0,0,4,0.0,14,1.0,6,0.0,3,0.0,0,0,0,0,4,0.28578,6,0.54889,10,0.13289,2,0.0053333,-1,14,-1,5,4,0.0,5,0.38178,7,0.036,17,0.0,-1,-1,6,-1,4,0.0,16,0.0,15,0.0,1,0.0,-1,-1,6,-1,4,0.172,14,0.48667,7,0.27733,11,0.0,17,1,-1,-1,4,0.636,2,0.0,9,0.0,12,0.0,-1,-1,17,17
18514,185,5,0,0,5,0.0,10,0.49733,2,0.45733,7,0.0,0,0,0,0,5,0.0,4,0.66711,17,0.33289,7,0.0,6,-1,-1,-1,5,0.19467,7,0.58444,14,0.20311,12,0.0,-1,-1,4,-1,5,0.0,10,0.68044,15,0.0,11,0.0,10,7,15,16,5,0.92844,2,0.0,11,0.0,13,0.0,10,-1,-1,3,5,0.065778,17,0.51067,12,0.23822,3,0.0,5,-1,6,16
18514,185,6,0,0,6,0.36578,4,0.508,3,0.064889,14,0.0,0,0,0,0,6,0.22178,13,0.37111,12,0.22133,18,0.16044,0,4,0,0,6,0.0,4,1.0,2,0.0,10,0.0,14,5,-1,-1,6,0.068444,3,0.46889,15,0.19467,14,0.0,13,0,4,-1,6,0.35022,12,0.14044,9,0.0,15,0.0,-1,-1,-1,10,6,0.10756,16,0.31644,8,0.31422,10,0.13333,-1,1,10,-1
18514,185,7,0,0,7,0.33956,10,0.424,2,0.124,5,0.024889,0,0,0,0,7,0.073333,5,0.47956,17,0.316,4,0.0,-1,-1,-1,6,7,0.31689,5,0.44311,14,0.089778,12,0.0,4,-1,-1,-1,7,0.0,1,0.55556,13,0.42711,8,0.0,11,-1,-1,-1,7,0.50711,11,0.21333,4,0.0,14,0.0,1,-1,-1,17,7,1.0,11,0.0,17,0.0,8,0.0,7,4,3,6
18514,185,8,1,0,8,0.0,16,1.0,11,0.0,2,0.0,0,0,0,0,8,0.0,18,0.27289,16,0.0,15,0.0,-1,-1,16,-1,8,0.0,1,0.28267,14,0.0,18,0.0,3,3,-1,-1,8,0.0,1,0.66089,13,0.33067,7,0.0,11,-1,-1,-1,8,0.22178,6,0.68,16,0.0,10,0.0,-1,1,-1,10,8,0.31022,17,0.38978,7,0.15289,11,0.13333,3,6,7,4
18514,185,9,0,0,9,0.26044,1,0.52711,16,0.19467,17,0.0,0,0,0,0,9,0.0,17,1.0,18,0.0,10,0.0,1,6,1,4,9,0.0,16,0.336,13,0.28489,3,0.148,-1,-1,6,17,9,0.0,6,0.87378,12,0.0,15,0.0,-1,-1,-1,10,9,0.0,17,0.59556,14,0.0,2,0.0,4,6,-1,-1,9,0.284,4,0.20356,2,0.0,12,0.0,17,-1,-1,17
18514,185,10,1,0,10,0.10622,2,0.46578,5,0.41022,7,0.0,0,0,0,0,10,0.0,4,1.0,2,0.0,6,0.0,14,5,-1,-1,10,0.99378,18,0.0,9,0.0,17,0.0,4,6,1,1,10,0.50356,15,0.15911,5,0.069778,11,0.0,10,15,7,16,10,0.20533,6,0.56756,16,0.0,8,0.0,10,-1,-1,1,10,0.17956,3,0.72356,13,0.0,18,0.0,17,6,8,-1
18514,185,11,0,0,11,0.0,16,1.0,8,0.0,2,0.0,0,0,0,0,11,0.32,5,0.069778,10,0.0,15,0.0,16,7,10,15,11,0.408,2,0.23733,5,0.12622,13,0.0,-1,-1,10,3,11,0.37822,18,0.14178,1,0.0,15,0.0,-1,18,-1,-1,11,0.0,4,0.572,7,0.30489,14,0.0,-1,1,17,-1,11,0.17733,8,0.43467,17,0.31956,7,0.0,6,3,4,7
18514,185,12,0,0,12,0.0,6,0.76533,13,0.10622,18,0.047556,0,0,0,0,12,0.0,3,0.296,13,0.094222,1,0.0,14,13,6,9,12,0.15911,14,0.056444,7,0.0,5,0.0,-1,-1,-1,4,12,0.0,6,1.0,9,0.0,15,0.0,-1,-1,-1,10,12,0.0,17,0.65511,5,0.32711,3,0.0,-1,5,6,16,12,0.0,2,0.0,4,0.0,9,0.0,-1,-1,17,17
18514,185,13,0,0,13,0.65244,6,0.0097778,12,0.0,18,0.0,0,0,0,0,13,0.0,12,0.40844,3,0.40311,1,0.0,13,6,14,9,13,0.0,3,0.56044,16,0.42178,9,0.0,6,-1,17,-1,13,0.0,2,0.20756,5,0.0,11,0.0,-1,10,-1,3,13,0.22844,8,0.64711,1,0.0,7,0.0,-1,-1,11,-1,13,0.0,10,0.39956,18,0.10711,3,0.0,6,-1,8,17
18514,185,14,0,0,14,0.48756,3,0.24222,4,0.23467,6,0.0,0,0,0,0,14,0.0,3,0.58444,6,0.0,15,0.0,13,4,-1,0,14,0.0,8,0.0,1,0.0,18,0.0,3,-1,3,-1,14,0.0,12,0.48756,7,0.15022,5,0.0,-1,-1,4,-1,14,0.0,17,1.0,9,0.0,2,0.0,4,6,-1,-1,14,0.0,4,1.0,11,0.0,7,0.0,-1,17,-1,1
18514,185,15,0,0,15,0.0,3,0.41644,6,0.37733,14,0.0,0,0,0,0,15,0.68889,18,0.19911,16,0.0,8,0.0,-1,-1,-1,16,15,0.0,10,0.54711,11,0.20578,5,0.0,15,10,16,7,15,0.0,6,1.0,9,0.0,12,0.0,-1,-1,-1,10,15,0.0,4,0.0,16,0.0,1,0.0,-1,-1,6,-1,15,0.0,1,0.0,11,0.0,18,0.0,-1,-1,-1,18
18514,185,16,0,0,16,0.22133,17,0.66089,1,0.079556,9,0.0,0,0,0,0,16,0.32711,11,0.27911,8,0.070667,2,0.0,17,0,0,2,16,0.0,8,0.47956,18,0.16622,15,0.0,16,-1,-1,-1,16,0.044,13,0.27778,9,0.10622,3,0.0,-1,17,-1,6,16,0.17689,1,0.25911,4,0.0,15,0.0,-1,-1,-1,6,16,0.26578,8,0.38489,6,0.29556,10,0.0,1,-1,-1,10
18514,185,17,0,0,17,0.11467,1,0.87644,9,0.0,16,0.0,0,0,0,0,17,0.34844,10,0.25689,9,0.17689,18,0.12489,1,4,1,6,17,0.11467,4,0.576,7,0.15822,5,0.11511,6,-1,-1,-1,17,0.0,9,0.10978,14,0.0,2,0.0,6,-1,-1,4,17,0.18578,3,0.66444,12,0.11422,5,0.0,16,-1,6,5,17,0.0,7,0.19644,11,0.0,8,0.0,7,4,3,6
18514,185,18,0,0,18,0.0,6,0.71556,12,0.24933,13,0.0,0,0,0,0,18,0.058222,17,0.25556,10,0.14178,9,0.098222,1,4,1,6,18,0.296,15,0.25422,16,0.16844,8,0.0,-1,-1,-1,16,18,0.60889,14,0.0,8,0.0,1,0.0,-1,3,-1,3,18,0.0,1,0.0,11,0.0,15,0.0,18,-1,-1,-1,18,0.0,3,1.0,13,0.0,10,0.0,17,8,-1,6
18515,185,1,0,0,1,0.023111,17,0.87689,9,0.073333,16,0.0,0,0,0,0,1,0.0,13,0.88444,3,0.11556,12,0.0,18,3,-1,17,1,0.0,18,0.60444,8,0.39556,14,0.0,18,16,3,13,1,0.0,15,0.88711,4,0.104,16,0.0,-1,5,-1,18,1,0.31289,11,0.14978,15,0.070667,18,0.0,1,15,11,4,1,0.0,7,0.0,8,0.0,13,0.0,-1,12,-1,2
18515,185,2,0,0,2,0.36311,10,0.39778,5,0.22133,7,0.0,0,0,0,0,2,0.0,10,0.50756,4,0.48356,6,0.0,-1,3,-1,13,2,0.0,16,0.75556,8,0.23556,11,0.0,1,0,0,10,2,0.38578,9,0.59689,14,0.0,17,0.0,15,16,7,4,2,0.16889,5,0.52844,11,0.13289,13,0.10489,-1,9,5,9,2,0.0,4,0.0,9,0.0,12,0.0,5,-1,17,-1
18515,185,3,0,0,3,0.51867,6,0.46444,14,0.0,4,0.0,0,0,0,0,3,0.62978,1,0.11511,13,0.098222,12,0.095111,3,17,18,-1,3,0.0,15,0.90711,14,0.084,6,0.0,3,0,14,6,3,0.42444,13,0.56711,9,0.0,16,0.0,1,15,9,8,3,0.0,17,0.0,12,0.0,5,0.0,2,9,13,13,3,0.0,13,0.0,18,0.0,10,0.0,-1,-1,-1,-1
18515,185,4,0,0,4,0.0,3,0.532,14,0.468,6,0.0,0,0,0,0,4,0.11022,2,0.71378,6,0.070222,10,0.0,-1,3,13,-1,4,0.22178,5,0.64533,7,0.10622,17,0.0,-1,2,2,10,4,0.0,1,0.49467,16,0.32978,15,0.0,18,-1,5,-1,4,0.0,14,0.0,11,0.0,7,0.0,-1,14,-1,-1,4,0.0,2,0.0,9,0.0,12,0.0,5,-1,17,-1
18515,185,5,0,0,5,0.41689,7,0.30444,10,0.14178,2,0.10978,0,0,0,0,5,0.0,17,0.85244,4,0.093333,7,0.0,10,2,-1,2,5,0.28756,14,0.52267,12,0.17289,7,0.0,14,17,12,7,5,0.31911,10,0.40622,15,0.23867,11,0.0,18,14,15,2,5,0.10711,13,0.60756,11,0.16933,2,0.0,5,9,-1,9,5,0.0,17,0.0,12,0.0,3,0.0,2,9,13,13
18515,185,6,0,0,6,0.30444,3,0.37156,4,0.31511,14,0.0,0,0,0,0,6,0.33644,13,0.61111,12,0.0,18,0.0,0,-1,0,0,6,0.52222,10,0.46889,4,0.0,2,0.0,13,-1,3,-1,6,0.70356,14,0.28756,15,0.0,3,0.0,6,14,0,3,6,0.61067,12,0.37156,9,0.0,15,0.0,6,5,-1,11,6,0.0,16,0.0,10,0.0,8,0.0,6,-1,11,-1
18515,185,7,1,0,7,0.36889,2,0.61333,10,0.0,5,0.0,0,0,0,0,7,0.81556,17,0.15778,4,0.0,5,0.0,2,10,2,-1,7,0.0,12,0.704,5,0.27822,14,0.0,7,12,17,14,7,0.0,1,0.0,8,0.0,13,0.0,-1,12,-1,2,7,0.0,4,0.0,14,0.0,11,0.0,-1,14,-1,-1,7,0.0,11,0.0,17,0.0,8,0.0,-1,-1,-1,-1
18515,185,8,1,0,8,0.24711,11,0.56711,2,0.168,16,0.0,0,0,0,0,8,0.15378,16,0.76133,15,0.039111,18,0.0,8,11,14,17,8,0.43956,18,0.42533,14,0.12622,1,0.0,16,18,3,13,8,0.0,1,0.0,7,0.0,13,0.0,-1,12,-1,2,8,0.0,16,0.0,6,0.0,10,0.0,-1,6,11,-1,8,0.0,11,0.0,17,0.0,7,0.0,-1,-1,-1,-1
18515,185,9,0,0,9,0.26,16,0.72222,17,0.0,1,0.0,0,0,0,0,9,0.65422,17,0.21289,10,0.11511,18,0.0,16,16,6,18,9,0.0,16,0.44889,3,0.35422,13,0.188,9,8,15,1,9,0.0,15,0.69822,6,0.30178,12,0.0,11,6,-1,5,9,0.0,17,0.62,14,0.33067,2,0.0,4,7,15,16,9,0.0,2,0.0,4,0.0,12,0.0,5,-1,17,-1
18515,185,10,0,0,10,0.19511,5,0.31956,2,0.24622,7,0.20356,0,0,0,0,10,0.0,6,0.55156,2,0.26667,4,0.156,13,-1,3,-1,10,0.0,18,1.0,9,0.0,17,0.0,18,16,16,6,10,0.19289,11,0.78889,5,0.0,15,0.0,2,18,14,15,10,0.0,16,0.0,6,0.0,8,0.0,-1,6,11,-1,10,0.0,13,0.0,3,0.0,18,0.0,-1,-1,-1,-1
18515,185,11,0,0,11,0.029778,2,0.67778,8,0.26578,16,0.0,0,0,0,0,11,0.057778,5,0.81689,10,0.0,15,0.0,14,2,18,15,11,0.56978,2,0.23067,13,0.19111,5,0.0,5,9,9,-1,11,0.0,1,0.0,15,0.0,18,0.0,11,15,4,1,11,0.0,4,0.0,14,0.0,7,0.0,-1,14,-1,-1,11,0.0,17,0.0,7,0.0,8,0.0,-1,-1,-1,-1
18515,185,12,0,0,12,0.33689,6,0.43511,18,0.12578,13,0.041333,0,0,0,0,12,0.73733,1,0.18356,3,0.0,13,0.0,-1,17,3,18,12,0.0,5,1.0,7,0.0,14,0.0,12,17,7,14,12,0.0,9,0.67778,15,0.31333,6,0.0,-1,11,6,5,12,0.0,17,0.0,5,0.0,3,0.0,2,9,13,13,12,0.0,2,0.0,4,0.0,9,0.0,5,-1,17,-1
18515,185,13,0,0,13,0.45689,18,0.54311,12,0.0,6,0.0,0,0,0,0,13,0.14622,1,0.84489,12,0.0,3,0.0,17,18,-1,3,13,0.29111,9,0.532,16,0.14178,3,0.0,9,1,8,15,13,0.0,2,0.85733,11,0.099111,5,0.0,9,5,-1,9,13,0.0,1,0.0,7,0.0,8,0.0,-1,12,-1,2,13,0.0,3,0.0,18,0.0,10,0.0,-1,-1,-1,-1
18515,185,14,0,0,14,0.51378,4,0.44578,3,0.022222,6,0.0,0,0,0,0,14,0.11467,3,0.69333,6,0.15556,15,0.0,14,3,6,0,14,0.50267,18,0.30178,1,0.16933,8,0.0,3,18,13,16,14,0.0,7,0.77067,5,0.15289,12,0.067556,14,7,17,12,14,0.86089,9,0.088,2,0.0,17,0.0,7,15,16,4,14,0.0,4,0.0,11,0.0,7,0.0,14,-1,-1,-1
18515,185,15,0,0,15,0.0,14,0.86222,3,0.12667,6,0.0,0,0,0,0,15,0.95244,18,0.046667,16,0.0,8,0.0,14,17,8,11,15,0.0,11,1.0,5,0.0,10,0.0,15,2,14,18,15,0.0,9,0.35956,6,0.0,12,0.0,-1,6,5,11,15,0.0,4,1.0,16,0.0,1,0.0,5,-1,-1,18,15,0.0,1,0.0,11,0.0,18,0.0,15,11,4,1
18515,185,16,0,0,16,0.0,1,1.0,9,0.0,17,0.0,0,0,0,0,16,0.29244,8,0.69867,11,0.0,2,0.0,0,1,0,10,16,0.0,8,0.84933,18,0.0,15,0.0,11,17,8,14,16,0.28356,3,0.16356,9,0.0,13,0.0,8,15,9,1,16,0.10489,1,0.48667,4,0.031111,15,0.0,18,-1,5,-1,16,0.0,6,0.0,10,0.0,8,0.0,-1,6,11,-1
18515,185,17,0,0,17,0.0,16,0.83556,1,0.15556,9,0.0,0,0,0,0,17,0.0,10,0.68267,9,0.20756,18,0.083556,6,16,18,16,17,0.0,4,0.76,5,0.23156,7,0.0,2,-1,10,2,17,0.0,2,1.0,9,0.0,14,0.0,16,15,7,4,17,0.0,12,0.0,5,0.0,3,0.0,2,9,13,13,17,0.0,11,0.0,7,0.0,8,0.0,-1,-1,-1,-1
18515,185,18,0,0,18,0.76711,12,0.204,6,0.0,13,0.0,0,0,0,0,18,0.0,17,0.87644,9,0.10578,10,0.0,18,16,16,6,18,0.80578,8,0.18578,16,0.0,15,0.0,17,11,8,14,18,0.168,1,0.832,14,0.0,8,0.0,18,13,3,16,18,0.0,1,0.0,11,0.0,15,0.0,15,11,4,1,18,0.0,13,0.0,3,0.0,10,0.0,-1,-1,-1,-1
18516,185,1,0,0,1,0.60711,17,0.097333,9,0.091556,16,0.0,0,0,0,0,1,0.0,3,0.63156,12,0.35156,13,0.0,1,6,12,13,1,0.524,8,0.476,14,0.0,18,0.0,3,16,15,18,1,0.0,4,0.53956,15,0.25333,16,0.18933,1,4,-1,3,1,0.40089,18,0.26578,11,0.22133,15,0.069333,1,4,2,16,1,0.0,7,0.64711,13,0.16711,8,0.0,-1,2,-1,14
18516,185,2,1,0,2,0.0,7,1.0,10,0.0,5,0.0,0,0,0,0,2,0.0,4,0.64578,6,0.32711,10,0.0,6,6,7,10,2,0.0,11,0.99511,8,0.0,16,0.0,0,0,17,4,2,0.35022,14,0.14933,17,0.071111,9,0.0,11,-1,7,-1,2,0.20489,11,0.38178,13,0.37111,5,0.0,15,9,-1,15,2,0.50533,9,0.28267,4,0.088444,12,0.060889,-1,-1,4,12
18516,185,3,0,0,3,0.27111,6,0.70978,14,0.0,4,0.0,0,0,0,0,3,0.44267,1,0.53067,12,0.0,13,0.0,1,6,12,13,3,0.0,6,0.85822,14,0.0,15,0.0,6,-1,0,1,3,0.17733,13,0.516,9,0.27244,16,0.0,12,10,6,15,3,0.73822,17,0.22133,12,0.0,5,0.0,13,-1,-1,-1,3,0.0,18,0.50444,13,0.18311,10,0.12578,3,18,-1,16
18516,185,4,1,0,4,0.10311,6,0.79067,14,0.0,3,0.0,0,0,0,0,4,0.58578,2,0.38756,6,0.0,10,0.0,6,7,6,10,4,0.53022,7,0.45289,17,0.0,5,0.0,4,7,9,-1,4,0.26622,1,0.46844,16,0.24711,15,0.0,4,1,3,-1,4,0.69867,7,0.14089,14,0.12444,11,0.0,-1,1,17,15,4,0.50089,12,0.47333,2,0.0,9,0.0,4,12,-1,-1
18516,185,5,1,0,5,0.49111,2,0.49067,10,0.0,7,0.0,0,0,0,0,5,0.32622,17,0.67378,4,0.0,7,0.0,9,-1,4,7,5,0.64311,14,0.23867,7,0.075556,12,0.0,5,17,14,1,5,0.0,15,0.66667,10,0.32444,11,0.0,5,16,9,2,5,0.49556,13,0.26489,2,0.0,11,0.0,15,9,-1,15,5,0.16,3,0.48533,17,0.17644,12,0.0,13,-1,-1,-1
18516,185,6,0,0,6,0.0,4,0.54667,3,0.42667,14,0.0,0,0,0,0,6,0.71022,18,0.272,12,0.0,13,0.0,4,0,0,0,6,0.576,10,0.31556,4,0.082667,2,0.0,6,6,10,7,6,0.0,3,0.504,15,0.47822,14,0.0,6,1,0,-1,6,0.28844,9,0.24889,12,0.19422,15,0.16889,3,-1,14,11,6,0.0,16,0.77333,8,0.22667,10,0.0,-1,-1,-1,15
18516,185,7,1,0,7,0.50711,2,0.47556,10,0.0,5,0.0,0,0,0,0,7,0.0,5,1.0,4,0.0,17,0.0,7,-1,4,9,7,0.18044,12,0.448,5,0.21422,14,0.13289,1,17,5,14,7,0.26222,1,0.55067,8,0.16178,13,0.0,-1,-1,14,2,7,0.0,11,0.61911,14,0.21333,4,0.14978,15,17,-1,1,7,0.47822,17,0.26578,8,0.20356,11,0.0,11,-1,-1,11
18516,185,8,1,0,8,0.63022,2,0.34178,11,0.0,16,0.0,0,0,0,0,8,0.29778,16,0.69333,18,0.0,15,0.0,8,11,10,6,8,0.33289,14,0.64889,1,0.0,18,0.0,15,16,3,18,8,0.49556,7,0.48756,1,0.0,13,0.0,14,-1,-1,2,8,0.15378,10,0.496,16,0.31511,6,0.0,15,-1,-1,-1,8,1.0,11,0.0,17,0.0,7,0.0,-1,11,-1,11
18516,185,9,0,0,9,0.23022,16,0.69156,1,0.041778,17,0.0,0,0,0,0,9,0.0,10,0.68089,18,0.0,17,0.0,10,13,16,16,9,0.0,16,0.39511,3,0.31067,13,0.0,15,6,10,12,9,0.37289,15,0.38267,6,0.21511,12,0.0,11,-1,3,14,9,0.48756,14,0.25556,17,0.096889,2,0.0,-1,-1,7,11,9,0.72667,12,0.097333,2,0.0,4,0.0,-1,12,-1,4
